Input File,Hash Type?,NSRL SHA-1 or MD5 Match,VirusTotal Link,VirusTotal Scan Date,VirusTotal SHA256,VirusTotal SHA1,VirusTotal MD5,VirusTotal Verbose Msg,VirusTotal Positive Scans,VirusTotal Total Scans,VirusTotal Conviction Percentage,VirusTotal Scan Results,ThreatCrowd URL,ThreatCrowd SHA-1,ThreatCrowd MD5,ThreatCrowd IPs,ThreatCrowd References,ThreatCrowd Domains,ThreatCrowd Scans,OTX URL,OTX Pulses,OTX References,OTX Malware,OTX Analysis SHA 1,OTX Analysis SHA 256,OTX Analysis MD5,OTX Analysis SSDeep,OTX Analysis File Size,OTX Analysis File Class,OTX Analysis File Type,ThreatExpert URL,ThreatExpert Findings
275A021BBFB6489E54D471899F7DB9D1663FC695EC2FE2A2C4538AABF651FD0F,SHA-256,False,https://www.virustotal.com/file/275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f/analysis/1474158352/,2016-09-18 00:25:52,275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f,3395856ce81f2b7382dee72602f798b642f14140,44d88612fea8a8f36de82e1278abb02f,"Scan finished, information embedded",53,55,96.3636363636,"Bkav Detected: True Result: DOS.EiracA.Trojan Version:  Update: 20160917
MicroWorld-eScan Detected: True Result: EICAR-Test-File Version:  Update: 20160918
nProtect Detected: True Result: EICAR-Test-File Version:  Update: 20160917
CMC Detected: True Result: Eicar.test.file Version:  Update: 20160916
CAT-QuickHeal Detected: True Result: EICAR.TestFile Version:  Update: 20160917
McAfee Detected: True Result: EICAR test file Version:  Update: 20160917
Malwarebytes Detected: False Result: None Version:  Update: 20160917
Zillya Detected: True Result: EICAR.TestFile Version:  Update: 20160915
AegisLab Detected: True Result: EICAR-Test-File!c Version:  Update: 20160917
TheHacker Detected: True Result: EICAR_Test_File Version:  Update: 20160916
BitDefender Detected: True Result: EICAR-Test-File (not a virus) Version:  Update: 20160917
K7GW Detected: True Result: EICAR_Test_File Version:  Update: 20160917
K7AntiVirus Detected: True Result: EICAR_Test_File Version:  Update: 20160917
Baidu Detected: True Result: Win32.Test.Eicar.a Version:  Update: 20160914
F-Prot Detected: True Result: EICAR_Test_File Version:  Update: 20160917
Symantec Detected: True Result: EICAR Test String Version:  Update: 20160918
ESET-NOD32 Detected: True Result: Eicar test file Version:  Update: 20160917
TrendMicro-HouseCall Detected: True Result: Eicar_test_file Version:  Update: 20160918
Avast Detected: True Result: EICAR Test-NOT virus!!! Version:  Update: 20160918
ClamAV Detected: True Result: Eicar-Test-Signature Version:  Update: 20160916
Kaspersky Detected: True Result: EICAR-Test-File Version:  Update: 20160917
Alibaba Detected: False Result: None Version:  Update: 20160914
NANO-Antivirus Detected: True Result: Marker.Dos.EICAR.dymlmx Version:  Update: 20160918
ViRobot Detected: True Result: EICAR-test[h] Version:  Update: 20160917
Rising Detected: True Result: EICAR-Test-File (classic) Version:  Update: 20160918
Ad-Aware Detected: True Result: EICAR-Test-File (not a virus) Version:  Update: 20160918
Sophos Detected: True Result: EICAR-AV-Test Version:  Update: 20160918
Comodo Detected: True Result: EICAR-Test-File Version:  Update: 20160916
F-Secure Detected: True Result: EICAR_Test_File Version:  Update: 20160917
DrWeb Detected: True Result: EICAR Test File (NOT a Virus!) Version:  Update: 20160917
VIPRE Detected: True Result: EICAR (v) Version:  Update: 20160918
TrendMicro Detected: True Result: Eicar_test_file Version:  Update: 20160918
McAfee-GW-Edition Detected: True Result: EICAR test file Version:  Update: 20160918
Emsisoft Detected: True Result: EICAR-Test-File (not a virus) (B) Version:  Update: 20160917
Cyren Detected: True Result: EICAR_Test_File Version:  Update: 20160917
Jiangmin Detected: True Result: EICAR-Test-File Version:  Update: 20160917
Avira Detected: True Result: Eicar-Test-Signature Version:  Update: 20160917
Fortinet Detected: True Result: EICAR_TEST_FILE Version:  Update: 20160917
Antiy-AVL Detected: True Result: TestFile/Win32.EICAR Version:  Update: 20160918
Kingsoft Detected: True Result: Test.eicar.aa Version:  Update: 20160918
Arcabit Detected: True Result: EICAR-Test-File (not a virus) Version:  Update: 20160917
SUPERAntiSpyware Detected: True Result: NotAThreat.EICAR[TestFile] Version:  Update: 20160917
Microsoft Detected: True Result: Virus:DOS/EICAR_Test_File Version:  Update: 20160917
AhnLab-V3 Detected: True Result: EICAR_Test_File Version:  Update: 20160917
ALYac Detected: True Result: Misc.Eicar-Test-File Version:  Update: 20160918
AVware Detected: True Result: EICAR (v) Version:  Update: 20160917
VBA32 Detected: True Result: EICAR-Test-File Version:  Update: 20160917
Zoner Detected: True Result: EICAR.Test.File-NoVirus Version:  Update: 20160917
Tencent Detected: True Result: EICAR.TEST.NOT-A-VIRUS Version:  Update: 20160918
Yandex Detected: True Result: EICAR_test_file Version:  Update: 20160917
Ikarus Detected: True Result: EICAR-Test-File Version:  Update: 20160917
GData Detected: True Result: EICAR-Test-File (not a virus) Version:  Update: 20160917
AVG Detected: True Result: EICAR_Test Version:  Update: 20160918
Panda Detected: True Result: EICAR-AV-TEST-FILE Version:  Update: 20160917
Qihoo-360 Detected: True Result: qex.eicar.gen.gen Version:  Update: 20160918",NA,,,,,,,https://otx.alienvault.com/indicator/file/275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f,1,,None,3395856ce81f2b7382dee72602f798b642f14140,275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f,44d88612fea8a8f36de82e1278abb02f,,68,None,"ASCII text, with no line terminators",N/A,
001025C6D4974FB2CCBEA56F710282ACA6C1353CC7120D5D4A7853688084953A,SHA-256,False,https://www.virustotal.com/file/001025c6d4974fb2ccbea56f710282aca6c1353cc7120d5d4a7853688084953a/analysis/1472555297/,2016-08-30 11:08:17,001025c6d4974fb2ccbea56f710282aca6c1353cc7120d5d4a7853688084953a,84c17e0ce55db895c7f62c6838a061a9a77007d7,fadc983f4577da8a7caa35e5096ddf14,"Scan finished, information embedded",38,57,66.6666666667,"Bkav Detected: True Result: W32.HfsAdware.59EA Version:  Update: 20160829
MicroWorld-eScan Detected: False Result: None Version:  Update: 20160830
nProtect Detected: False Result: None Version:  Update: 20160830
CMC Detected: False Result: None Version:  Update: 20160830
CAT-QuickHeal Detected: False Result: None Version:  Update: 20160830
McAfee Detected: True Result: Artemis!FADC983F4577 Version:  Update: 20160830
Malwarebytes Detected: True Result: PUP.Optional.OptimizerPro Version:  Update: 20160830
VIPRE Detected: True Result: OptimizerPro (fs) (not malicious) Version:  Update: 20160830
TheHacker Detected: False Result: None Version:  Update: 20160829
BitDefender Detected: True Result: Application.Generic.1564298 Version:  Update: 20160830
K7GW Detected: True Result: Adware ( 004c3e641 ) Version:  Update: 20160830
K7AntiVirus Detected: True Result: Adware ( 004c3e641 ) Version:  Update: 20160830
TrendMicro Detected: False Result: None Version:  Update: 20160830
Baidu Detected: False Result: None Version:  Update: 20160830
F-Prot Detected: True Result: W32/Trojan2.OVYQ Version:  Update: 20160830
Symantec Detected: True Result: SMG.Heur!gen Version:  Update: 20160830
TotalDefense Detected: False Result: None Version:  Update: 20160830
TrendMicro-HouseCall Detected: True Result: TROJ_GE.06094129 Version:  Update: 20160830
Avast Detected: True Result: Win32:PUP-gen [PUP] Version:  Update: 20160830
ClamAV Detected: False Result: None Version:  Update: 20160830
Kaspersky Detected: True Result: not-a-virus:HEUR:RiskTool.Win32.Generic Version:  Update: 20160830
Alibaba Detected: False Result: None Version:  Update: 20160830
NANO-Antivirus Detected: True Result: Riskware.Win32.Unwanted.eaeozl Version:  Update: 20160830
ViRobot Detected: False Result: None Version:  Update: 20160830
AegisLab Detected: False Result: None Version:  Update: 20160830
Rising Detected: True Result: Malware.Undefined!8.C-7p3fz8pKI3D (Cloud) Version:  Update: 20160830
Ad-Aware Detected: True Result: Application.Generic.1564298 Version:  Update: 20160830
Sophos Detected: True Result: Generic PUA AB (PUA) Version:  Update: 20160830
Comodo Detected: False Result: None Version:  Update: 20160830
F-Secure Detected: True Result: Application.Generic.1564298 Version:  Update: 20160830
DrWeb Detected: True Result: Trojan.Ptop.68 Version:  Update: 20160830
Zillya Detected: True Result: Adware.OptimizerProCRTD.Win32.318 Version:  Update: 20160830
Invincea Detected: True Result: virus.win32.sality.at Version:  Update: 20160830
McAfee-GW-Edition Detected: True Result: BehavesLike.Win32.Jeefo.rc Version:  Update: 20160830
Emsisoft Detected: True Result: Adware.GenericKD.3255527 (B) Version:  Update: 20160830
Cyren Detected: True Result: W32/Trojan.KBXY-4410 Version:  Update: 20160830
Jiangmin Detected: False Result: None Version:  Update: 20160830
Avira Detected: True Result: PUA/OptimizerPro.RE Version:  Update: 20160830
Fortinet Detected: True Result: Riskware/Generic Version:  Update: 20160830
Antiy-AVL Detected: True Result: Trojan[FakeAV]/Win32.Agent Version:  Update: 20160830
Kingsoft Detected: False Result: None Version:  Update: 20160830
Arcabit Detected: True Result: Adware.Generic.D31ACCA Version:  Update: 20160830
SUPERAntiSpyware Detected: False Result: None Version:  Update: 20160830
Microsoft Detected: False Result: None Version:  Update: 20160830
AhnLab-V3 Detected: True Result: PUP/Win32.OptimizerPro.R149627 Version:  Update: 20160830
VBA32 Detected: True Result: TrojanFakeAV.Agent Version:  Update: 20160829
AVware Detected: True Result: OptimizerPro (fs) Version:  Update: 20160830
Zoner Detected: False Result: None Version:  Update: 20160830
ESET-NOD32 Detected: True Result: a variant of Win32/Adware.SpeedingUpMyPC.AE Version:  Update: 20160830
Tencent Detected: False Result: None Version:  Update: 20160830
Yandex Detected: True Result: Riskware.SpeedingUpMyPC! Version:  Update: 20160828
Ikarus Detected: True Result: PUA.Generic Version:  Update: 20160830
GData Detected: True Result: Application.Generic.1564298 Version:  Update: 20160830
AVG Detected: True Result: Generic7.BCS Version:  Update: 20160830
Panda Detected: True Result: Trj/CI.A Version:  Update: 20160829
CrowdStrike Detected: True Result: malicious_confidence_99% (D) Version:  Update: 20160725
Qihoo-360 Detected: True Result: Win32/Virus.IM.2bf Version:  Update: 20160830",NA,,,,,,,https://otx.alienvault.com/indicator/file/001025c6d4974fb2ccbea56f710282aca6c1353cc7120d5d4a7853688084953a,0,,None,84c17e0ce55db895c7f62c6838a061a9a77007d7,001025c6d4974fb2ccbea56f710282aca6c1353cc7120d5d4a7853688084953a,fadc983f4577da8a7caa35e5096ddf14,98304:7woRIqXAfJt102DXdmdA+1xgoGKPhNHiEhDCn0U8xF7Eek:BRJXAT102DXdmdA+1xgoGKiUCh0Pk,4418392,PEXE,"PE32 executable (GUI) Intel 80386, for MS Windows",N/A,
001025C6D4974FB2CCBEA56F710282ACA6C1353CC7120D5D4A7853688084953B,SHA-256,False,,,,,,"The requested resource is not among the finished, queued or pending scans",0,0,NaN,,NA,,,,,,,https://otx.alienvault.com/indicator/file/001025c6d4974fb2ccbea56f710282aca6c1353cc7120d5d4a7853688084953b,0,,None,,,,,,,,N/A,
CEEF161D68AE2B690FA9616361271578,MD5,False,https://www.virustotal.com/file/cebf5c1c762cff1c0442320b118ac83d76266b6358bc768205788bba31abdf24/analysis/1472635960/,2016-08-31 09:32:40,cebf5c1c762cff1c0442320b118ac83d76266b6358bc768205788bba31abdf24,536f9792b32a1eb2cc5ecd463d2fbed01d28175c,ceef161d68ae2b690fa9616361271578,"Scan finished, information embedded",47,58,81.0344827586,"Bkav Detected: False Result: None Version:  Update: 20160831
MicroWorld-eScan Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 Version:  Update: 20160831
nProtect Detected: False Result: None Version:  Update: 20160831
CMC Detected: False Result: None Version:  Update: 20160830
CAT-QuickHeal Detected: True Result: Trojan.Bladabindi.B3 Version:  Update: 20160831
ALYac Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 Version:  Update: 20160831
Malwarebytes Detected: True Result: Trojan.Agent.MSIL Version:  Update: 20160831
VIPRE Detected: True Result: Backdoor.MSIL.Bladabindi.a (v) Version:  Update: 20160831
TheHacker Detected: False Result: None Version:  Update: 20160829
BitDefender Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 Version:  Update: 20160831
K7GW Detected: True Result: Trojan ( 700000121 ) Version:  Update: 20160831
K7AntiVirus Detected: True Result: Trojan ( 700000121 ) Version:  Update: 20160831
Invincea Detected: True Result: backdoor.msil.bladabindi.aj Version:  Update: 20160830
Baidu Detected: True Result: MSIL.Backdoor.Bladabindi.a Version:  Update: 20160831
F-Prot Detected: True Result: W32/MSIL_Bladabindi.A2.gen!Eldorado Version:  Update: 20160831
Symantec Detected: True Result: Heur.AdvML.B Version:  Update: 20160831
TotalDefense Detected: True Result: Win32/DotNetDl.A!generic Version:  Update: 20160831
TrendMicro-HouseCall Detected: True Result: BKDR_BLADABI.SMC Version:  Update: 20160831
Avast Detected: True Result: MSIL:Agent-CTT [Trj] Version:  Update: 20160831
ClamAV Detected: True Result: Win.Trojan.B-468 Version:  Update: 20160831
Kaspersky Detected: True Result: HEUR:Trojan.Win32.Generic Version:  Update: 20160831
Alibaba Detected: False Result: None Version:  Update: 20160831
NANO-Antivirus Detected: True Result: Trojan.Win32.DownLoader10.ctopxm Version:  Update: 20160831
ViRobot Detected: False Result: None Version:  Update: 20160831
AegisLab Detected: True Result: Troj.W32.Gen.lZFZ Version:  Update: 20160831
Rising Detected: True Result: Backdoor.MSIL.Bladabindi!1.9E49 (classic) Version:  Update: 20160831
Ad-Aware Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 Version:  Update: 20160831
Sophos Detected: True Result: Troj/MSIL-HX Version:  Update: 20160831
Comodo Detected: True Result: TrojWare.MSIL.Bladabindi.KX Version:  Update: 20160831
F-Secure Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 Version:  Update: 20160831
DrWeb Detected: True Result: Trojan.DownLoader10.20236 Version:  Update: 20160831
Zillya Detected: True Result: Trojan.Bladabindi.Win32.15117 Version:  Update: 20160831
TrendMicro Detected: True Result: BKDR_BLADABI.SMC Version:  Update: 20160831
McAfee-GW-Edition Detected: True Result: BehavesLike.Win32.BackdoorNJRat.mm Version:  Update: 20160831
Emsisoft Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 (B) Version:  Update: 20160831
Cyren Detected: True Result: W32/MSIL_Bladabindi.A2.gen!Eldorado Version:  Update: 20160831
Jiangmin Detected: False Result: None Version:  Update: 20160831
Avira Detected: True Result: TR/ATRAPS.Gen Version:  Update: 20160831
Fortinet Detected: True Result: MSIL/Agent.PPV!tr Version:  Update: 20160831
Antiy-AVL Detected: True Result: Trojan[:HEUR]/Win32.AGeneric Version:  Update: 20160831
Kingsoft Detected: False Result: None Version:  Update: 20160831
Arcabit Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 Version:  Update: 20160831
SUPERAntiSpyware Detected: True Result: Trojan.Agent/Gen-Barys Version:  Update: 20160831
Microsoft Detected: True Result: Backdoor:MSIL/Bladabindi.AJ Version:  Update: 20160831
AhnLab-V3 Detected: True Result: Trojan/Win32.Generic.R108665 Version:  Update: 20160831
McAfee Detected: True Result: Trojan-FIGN Version:  Update: 20160831
AVware Detected: True Result: Backdoor.MSIL.Bladabindi.a (v) Version:  Update: 20160831
VBA32 Detected: False Result: None Version:  Update: 20160831
Zoner Detected: False Result: None Version:  Update: 20160831
ESET-NOD32 Detected: True Result: a variant of MSIL/Bladabindi.AS Version:  Update: 20160831
Tencent Detected: True Result: Win32.Trojan.Generic.Tdzr Version:  Update: 20160831
Yandex Detected: True Result: Trojan.RatJn.Gen.MG Version:  Update: 20160830
Ikarus Detected: True Result: Trojan.MSIL.Bladabindi Version:  Update: 20160831
GData Detected: True Result: Generic.MSIL.Bladabindi.3D8207C9 Version:  Update: 20160831
AVG Detected: True Result: PSW.ILUSpy Version:  Update: 20160831
Panda Detected: True Result: Trj/GdSda.A Version:  Update: 20160831
CrowdStrike Detected: True Result: malicious_confidence_100% (W) Version:  Update: 20160725
Qihoo-360 Detected: False Result: None Version:  Update: 20160831",https://www.threatcrowd.org/malware.php?md5=ceef161d68ae2b690fa9616361271578,536f9792b32a1eb2cc5ecd463d2fbed01d28175c,ceef161d68ae2b690fa9616361271578,194.58.74.79,,root123.ddns.net,,https://otx.alienvault.com/indicator/file/CEEF161D68AE2B690FA9616361271578,0,,None,536f9792b32a1eb2cc5ecd463d2fbed01d28175c,cebf5c1c762cff1c0442320b118ac83d76266b6358bc768205788bba31abdf24,ceef161d68ae2b690fa9616361271578,384:EqG9WgS1pKCIdJGG/EyZ+XLCPY1G2ZV/rljITFKiwyexivdK0LE2rWGMbiNrxw+s:Wdj/nZkCQYo/rpk8ge8lK0LtWDbuVJ,29184,PEXE,"PE32 executable (GUI) Intel 80386 Mono/.Net assembly, for MS Windows",http://www.threatexpert.com/reports.aspx?find=CEEF161D68AE2B690FA9616361271578,Trojan:MSIL/Bladabindi.B
D41D8CD98F00B204E9800998ECF8427E,MD5,True,https://www.virustotal.com/file/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855/analysis/1474160392/,2016-09-18 00:59:52,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,da39a3ee5e6b4b0d3255bfef95601890afd80709,d41d8cd98f00b204e9800998ecf8427e,"Scan finished, information embedded",0,55,0.0,"Bkav Detected: False Result: None Version:  Update: 20160917
MicroWorld-eScan Detected: False Result: None Version:  Update: 20160918
nProtect Detected: False Result: None Version:  Update: 20160917
CMC Detected: False Result: None Version:  Update: 20160916
CAT-QuickHeal Detected: False Result: None Version:  Update: 20160917
McAfee Detected: False Result: None Version:  Update: 20160917
Malwarebytes Detected: False Result: None Version:  Update: 20160917
VIPRE Detected: False Result: None Version:  Update: 20160918
AegisLab Detected: False Result: None Version:  Update: 20160917
TheHacker Detected: False Result: None Version:  Update: 20160916
BitDefender Detected: False Result: None Version:  Update: 20160918
K7GW Detected: False Result: None Version:  Update: 20160917
K7AntiVirus Detected: False Result: None Version:  Update: 20160917
Arcabit Detected: False Result: None Version:  Update: 20160917
Baidu Detected: False Result: None Version:  Update: 20160914
F-Prot Detected: False Result: None Version:  Update: 20160918
Symantec Detected: False Result: None Version:  Update: 20160918
ESET-NOD32 Detected: False Result: None Version:  Update: 20160917
TrendMicro-HouseCall Detected: False Result: None Version:  Update: 20160918
Avast Detected: False Result: None Version:  Update: 20160918
ClamAV Detected: False Result: None Version:  Update: 20160916
Kaspersky Detected: False Result: None Version:  Update: 20160917
Alibaba Detected: False Result: None Version:  Update: 20160914
NANO-Antivirus Detected: False Result: None Version:  Update: 20160918
ViRobot Detected: False Result: None Version:  Update: 20160917
Rising Detected: False Result: None Version:  Update: 20160918
Ad-Aware Detected: False Result: None Version:  Update: 20160918
Sophos Detected: False Result: None Version:  Update: 20160918
Comodo Detected: False Result: None Version:  Update: 20160916
F-Secure Detected: False Result: None Version:  Update: 20160918
DrWeb Detected: False Result: None Version:  Update: 20160918
Zillya Detected: False Result: None Version:  Update: 20160915
TrendMicro Detected: False Result: None Version:  Update: 20160918
McAfee-GW-Edition Detected: False Result: None Version:  Update: 20160918
Emsisoft Detected: False Result: None Version:  Update: 20160918
Cyren Detected: False Result: None Version:  Update: 20160918
Jiangmin Detected: False Result: None Version:  Update: 20160917
Avira Detected: False Result: None Version:  Update: 20160917
Antiy-AVL Detected: False Result: None Version:  Update: 20160918
Kingsoft Detected: False Result: None Version:  Update: 20160918
Microsoft Detected: False Result: None Version:  Update: 20160917
SUPERAntiSpyware Detected: False Result: None Version:  Update: 20160917
GData Detected: False Result: None Version:  Update: 20160918
AhnLab-V3 Detected: False Result: None Version:  Update: 20160917
ALYac Detected: False Result: None Version:  Update: 20160918
AVware Detected: False Result: None Version:  Update: 20160918
VBA32 Detected: False Result: None Version:  Update: 20160917
Zoner Detected: False Result: None Version:  Update: 20160917
Tencent Detected: False Result: None Version:  Update: 20160918
Yandex Detected: False Result: None Version:  Update: 20160917
Ikarus Detected: False Result: None Version:  Update: 20160917
Fortinet Detected: False Result: None Version:  Update: 20160918
AVG Detected: False Result: None Version:  Update: 20160918
Panda Detected: False Result: None Version:  Update: 20160917
Qihoo-360 Detected: False Result: None Version:  Update: 20160918",https://www.threatcrowd.org/malware.php?md5=d41d8cd98f00b204e9800998ecf8427e,0117a6026e1a3fcff386558a2c7386deb4643662,d41d8cd98f00b204e9800998ecf8427e,,,intweb.mobwork.net,BackDoor.Comet.2020; Mal/MSIL-PX; Trojan.MSIL.Crypt; W32/Trojan.UEGX-7731; Backdoor*Win32/Fynloski; Trojan ( 004be5b21 ); MSIL/Packed.Confuser.P suspicious; Suspicious.0000000000480.mg; TR/Crypt.Xpack.440461; ,Invalid file hash,,,,,,,,,,,http://www.threatexpert.com/reports.aspx?find=D41D8CD98F00B204E9800998ECF8427E,"Mal/Behav-044, Trojan-Spy.Win32.Bancos
W32.Ramnit!inf, Virus.Win32.Nimnul.a, W32/Ramnit.a, W32/Patched-I..
W32.Ramnit!inf, Virus.Win32.Nimnul.a, W32/Ramnit.a, W32/Patched-I..
Backdoor:Win32/Zegost.Q, Backdoor.Win32.Inject
[High Risk]
Trojan:MSIL/Bladabindi.B
Trojan-Dropper.Win32.Dorifel
Win32.SuspectCrc, Backdoor.ProRAT.K
Trojan:MSIL/Bladabindi.B, Win32.SuspectCrc
W32.Kwbot.Worm, Trojan-Dropper.Win32.Loring, WORM_SDBOT.DMA..
Trojan:MSIL/Bladabindi.B
4"
